Name,Polygon_Unit_ID,Sampling_Unit,Level_1,Level_2,Level_3,Level_4,Level_5,Level_6,Level_7,Lat,Long,Date,Time,Scale,source,photo,brightness
white_painted_commercial_roof_n1_X523_Y617,white_painted_commercial_roof_n1,polygon,impervious,roof,paint,white,na,roof,PAINTED_ROOF,34.430801,-119.88881,2011_07_19,2130,7_5m,AVIRIS_r21,na,4569.92
fish_and_gamedepartment_white_painted_commercial_roof_n2_X2271_Y400,fish_and_gamedepartment_white_painted_commercial_roof_n2,polygon,impervious,roof,paint,white,na,roof,PAINTED_ROOF,34.401417,-119.7241,2011_07_19,2117,7_5m,AVIRIS_r20,na,4573.87
white_painted_commercial_roof_n1_X525_Y617,white_painted_commercial_roof_n1,polygon,impervious,roof,paint,white,na,roof,PAINTED_ROOF,34.430797,-119.88865,2011_07_19,2130,7_5m,AVIRIS_r21,na,4579.9
fish_and_gamedepartment_white_painted_commercial_roof_n2_X2272_Y402,fish_and_gamedepartment_white_painted_commercial_roof_n2,polygon,impervious,roof,paint,white,na,roof,PAINTED_ROOF,34.401286,-119.72427,2011_07_19,2117,7_5m,AVIRIS_r20,na,4616.65
REI_white_painted_commercial_roof_n4_X2645_Y172,REI_white_painted_commercial_roof_n4,polygon,impervious,roof,paint,white,na,roof,PAINTED_ROOF,34.416001,-119.69335,2011_07_19,2117,7_5m,AVIRIS_r20,na,4625.54
REI_white_painted_commercial_roof_n5_X2923_Y765,REI_white_painted_commercial_roof_n5,polygon,impervious,roof,paint,white,na,roof,PAINTED_ROOF,34.41567,-119.69361,2011_07_19,2130,7_5m,AVIRIS_r21,na,4627.46
white_painted_commercial_roof_n1_X635_Y129,white_painted_commercial_roof_n1,polygon,impervious,roof,paint,white,na,roof,PAINTED_ROOF,34.423221,-119.85679,2011_07_19,2117,7_5m,AVIRIS_r20,na,4636.25
REI_white_painted_commercial_roof_n5_X2926_Y767,REI_white_painted_commercial_roof_n5,polygon,impervious,roof,paint,white,na,roof,PAINTED_ROOF,34.415528,-119.69337,2011_07_19,2130,7_5m,AVIRIS_r21,na,4636.95
white_painted_commercial_roof_n1_X524_Y618,white_painted_commercial_roof_n1,polygon,impervious,roof,paint,white,na,roof,PAINTED_ROOF,34.430731,-119.88873,2011_07_19,2130,7_5m,AVIRIS_r21,na,4641.94
white_painted_commercial_roof_n1_X524_Y622,white_painted_commercial_roof_n1,polygon,impervious,roof,paint,white,na,roof,PAINTED_ROOF,34.430461,-119.88874,2011_07_19,2130,7_5m,AVIRIS_r21,na,4655.16
fish_and_gamedepartment_white_painted_commercial_roof_n2_X2270_Y401,fish_and_gamedepartment_white_painted_commercial_roof_n2,polygon,impervious,roof,paint,white,na,roof,PAINTED_ROOF,34.401352,-119.72419,2011_07_19,2117,7_5m,AVIRIS_r20,na,4675.79
fish_and_gamedepartment_white_painted_commercial_roof_n2_X2270_Y402,fish_and_gamedepartment_white_painted_commercial_roof_n2,polygon,impervious,roof,paint,white,na,roof,PAINTED_ROOF,34.401282,-119.72411,2011_07_19,2117,7_5m,AVIRIS_r20,na,4686.69
fhznmg.003-,Roberts_Home,polygon,impervious,roof,paint,brown_paint,na,roof,PAINTED_ROOF,34.4358,-119.8804,2001_05_29,21,field,asd,none,4687.16
REI_white_painted_commercial_roof_n5_X2928_Y764,REI_white_painted_commercial_roof_n5,polygon,impervious,roof,paint,white,na,roof,PAINTED_ROOF,34.415726,-119.6932,2011_07_19,2130,7_5m,AVIRIS_r21,na,4689.37
REI_white_painted_commercial_roof_n4_X2643_Y174,REI_white_painted_commercial_roof_n4,polygon,impervious,roof,paint,white,na,roof,PAINTED_ROOF,34.415859,-119.69311,2011_07_19,2117,7_5m,AVIRIS_r20,na,4704.5
white_painted_commercial_roof_n5_X2689_Y108,white_painted_commercial_roof_n5,polygon,impervious,roof,paint,white,na,roof,PAINTED_ROOF,34.420216,-119.68927,2011_07_19,2117,7_5m,AVIRIS_r20,na,4728.91
fish_and_gamedepartment_white_painted_commercial_roof_n2_X2271_Y402,fish_and_gamedepartment_white_painted_commercial_roof_n2,polygon,impervious,roof,paint,white,na,roof,PAINTED_ROOF,34.40128,-119.72403,2011_07_19,2117,7_5m,AVIRIS_r20,na,4729.79
REI_white_painted_commercial_roof_n4_X2640_Y176,REI_white_painted_commercial_roof_n4,polygon,impervious,roof,paint,white,na,roof,PAINTED_ROOF,34.415731,-119.69336,2011_07_19,2117,7_5m,AVIRIS_r20,na,4734.46
REI_white_painted_commercial_roof_n4_X2645_Y173,REI_white_painted_commercial_roof_n4,polygon,impervious,roof,paint,white,na,roof,PAINTED_ROOF,34.415924,-119.69303,2011_07_19,2117,7_5m,AVIRIS_r20,na,4739.06
white_painted_commercial_roof_n5_X2698_Y99,white_painted_commercial_roof_n5,polygon,impervious,roof,paint,white,na,roof,PAINTED_ROOF,34.420802,-119.68843,2011_07_19,2117,7_5m,AVIRIS_r20,na,4778.31
REI_white_painted_commercial_roof_n5_X2927_Y760,REI_white_painted_commercial_roof_n5,polygon,impervious,roof,paint,white,na,roof,PAINTED_ROOF,34.415999,-119.69327,2011_07_19,2130,7_5m,AVIRIS_r21,na,4781.46
REI_white_painted_commercial_roof_n4_X2641_Y172,REI_white_painted_commercial_roof_n4,polygon,impervious,roof,paint,white,na,roof,PAINTED_ROOF,34.415999,-119.69327,2011_07_19,2117,7_5m,AVIRIS_r20,na,4820.86
REI_white_painted_commercial_roof_n5_X2927_Y766,REI_white_painted_commercial_roof_n5,polygon,impervious,roof,paint,white,na,roof,PAINTED_ROOF,34.415593,-119.69329,2011_07_19,2130,7_5m,AVIRIS_r21,na,4871.57
REI_white_painted_commercial_roof_n4_X2643_Y173,REI_white_painted_commercial_roof_n4,polygon,impervious,roof,paint,white,na,roof,PAINTED_ROOF,34.415929,-119.69319,2011_07_19,2117,7_5m,AVIRIS_r20,na,4874.02
white_painted_commercial_roof_n5_X2692_Y107,white_painted_commercial_roof_n5,polygon,impervious,roof,paint,white,na,roof,PAINTED_ROOF,34.420277,-119.68902,2011_07_19,2117,7_5m,AVIRIS_r20,na,4884.72
white_painted_commercial_roof_n5_X2692_Y106,white_painted_commercial_roof_n5,polygon,impervious,roof,paint,white,na,roof,PAINTED_ROOF,34.420343,-119.68894,2011_07_19,2117,7_5m,AVIRIS_r20,na,4884.75
REI_white_painted_commercial_roof_n5_X2924_Y764,REI_white_painted_commercial_roof_n5,polygon,impervious,roof,paint,white,na,roof,PAINTED_ROOF,34.415735,-119.69353,2011_07_19,2130,7_5m,AVIRIS_r21,na,4899.04
white_painted_commercial_roof_n1_X526_Y622,white_painted_commercial_roof_n1,polygon,impervious,roof,paint,white,na,roof,PAINTED_ROOF,34.430457,-119.88858,2011_07_19,2130,7_5m,AVIRIS_r21,na,4904.97
REI_white_painted_commercial_roof_n5_X2928_Y761,REI_white_painted_commercial_roof_n5,polygon,impervious,roof,paint,white,na,roof,PAINTED_ROOF,34.415929,-119.69319,2011_07_19,2130,7_5m,AVIRIS_r21,na,4967.38
REI_white_painted_commercial_roof_n4_X2643_Y170,REI_white_painted_commercial_roof_n4,polygon,impervious,roof,paint,white,na,roof,PAINTED_ROOF,34.416134,-119.69327,2011_07_19,2117,7_5m,AVIRIS_r20,na,4969.54
superconductor_commercial_roof_n5_X1373_Y571,superconductor_commercial_roof_n5,polygon,impervious,roof,paint,white,unknown,roof,PAINTED_ROOF,34.432124,-119.81942,2011_07_19,2130,7_5m,AVIRIS_r21,na,4997.93
REI_white_painted_commercial_roof_n4_X2644_Y171,REI_white_painted_commercial_roof_n4,polygon,impervious,roof,paint,white,na,roof,PAINTED_ROOF,34.416062,-119.69311,2011_07_19,2117,7_5m,AVIRIS_r20,na,5001.67
white_painted_commercial_roof_n5_X2695_Y104,white_painted_commercial_roof_n5,polygon,impervious,roof,paint,white,na,roof,PAINTED_ROOF,34.420473,-119.68877,2011_07_19,2117,7_5m,AVIRIS_r20,na,5022.42
white_painted_commercial_roof_n5_X2693_Y108,white_painted_commercial_roof_n5,polygon,impervious,roof,paint,white,na,roof,PAINTED_ROOF,34.420208,-119.68895,2011_07_19,2117,7_5m,AVIRIS_r20,na,5031.13
REI_white_painted_commercial_roof_n5_X2928_Y763,REI_white_painted_commercial_roof_n5,polygon,impervious,roof,paint,white,na,roof,PAINTED_ROOF,34.415794,-119.6932,2011_07_19,2130,7_5m,AVIRIS_r21,na,5039.04
sears_commercial_roof_n6_X2230_Y476,sears_commercial_roof_n6,polygon,impervious,roof,paint,white,unknown,roof,PAINTED_ROOF,34.4367,-119.74932,2011_07_19,2130,7_5m,AVIRIS_r21,na,5063.74
white_painted_commercial_roof_n1_X634_Y130,white_painted_commercial_roof_n1,polygon,impervious,roof,paint,white,na,roof,PAINTED_ROOF,34.423164,-119.8572,2011_07_19,2117,7_5m,AVIRIS_r20,na,5088.67
white_painted_commercial_roof_n1_X634_Y131,white_painted_commercial_roof_n1,polygon,impervious,roof,paint,white,na,roof,PAINTED_ROOF,34.423086,-119.85679,2011_07_19,2117,7_5m,AVIRIS_r20,na,5088.67
REI_white_painted_commercial_roof_n5_X2927_Y764,REI_white_painted_commercial_roof_n5,polygon,impervious,roof,paint,white,na,roof,PAINTED_ROOF,34.415729,-119.69328,2011_07_19,2130,7_5m,AVIRIS_r21,na,5107.63
white_painted_commercial_roof_n2_X854_Y607,white_painted_commercial_roof_n2,polygon,impervious,roof,paint,white,na,roof,PAINTED_ROOF,34.430786,-119.86181,2011_07_19,2130,7_5m,AVIRIS_r21,na,5108.07
superconductor_commercial_roof_n5_X1381_Y569,superconductor_commercial_roof_n5,polygon,impervious,roof,paint,white,unknown,roof,PAINTED_ROOF,34.432242,-119.81876,2011_07_19,2130,7_5m,AVIRIS_r21,na,5136
superconductor_commercial_roof_n5_X1381_Y570,superconductor_commercial_roof_n5,polygon,impervious,roof,paint,white,unknown,roof,PAINTED_ROOF,34.432174,-119.81876,2011_07_19,2130,7_5m,AVIRIS_r21,na,5136.02
superconductor_commercial_roof_n5_X1377_Y568,superconductor_commercial_roof_n5,polygon,impervious,roof,paint,white,unknown,roof,PAINTED_ROOF,34.432318,-119.81908,2011_07_19,2130,7_5m,AVIRIS_r21,na,5225
white_painted_commercial_roof_n4_X773_Y587,white_painted_commercial_roof_n4,polygon,impervious,roof,paint,white,na,roof,PAINTED_ROOF,34.432306,-119.86836,2011_07_19,2130,7_5m,AVIRIS_r21,na,5268.17
white_painted_commercial_roof_n4_X773_Y588,white_painted_commercial_roof_n4,polygon,impervious,roof,paint,white,na,roof,PAINTED_ROOF,34.432239,-119.86836,2011_07_19,2130,7_5m,AVIRIS_r21,na,5426.67
sears_commercial_roof_n6_X2231_Y477,sears_commercial_roof_n6,polygon,impervious,roof,paint,white,unknown,roof,PAINTED_ROOF,34.436631,-119.74924,2011_07_19,2130,7_5m,AVIRIS_r21,na,5444.58
white_painted_commercial_roof_n2_X852_Y607,white_painted_commercial_roof_n2,polygon,impervious,roof,paint,white,na,roof,PAINTED_ROOF,34.43079,-119.86197,2011_07_19,2130,7_5m,AVIRIS_r21,na,5491.12
white_painted_commercial_roof_n2_X853_Y606,white_painted_commercial_roof_n2,polygon,impervious,roof,paint,white,na,roof,PAINTED_ROOF,34.430856,-119.86189,2011_07_19,2130,7_5m,AVIRIS_r21,na,5526.08
sears_commercial_roof_n6_X2233_Y476,sears_commercial_roof_n6,polygon,impervious,roof,paint,white,unknown,roof,PAINTED_ROOF,34.436694,-119.74908,2011_07_19,2130,7_5m,AVIRIS_r21,na,5546.25
sears_commercial_roof_n6_X2232_Y472,sears_commercial_roof_n6,polygon,impervious,roof,paint,white,unknown,roof,PAINTED_ROOF,34.436966,-119.74915,2011_07_19,2130,7_5m,AVIRIS_r21,na,5546.66
white_painted_commercial_roof_n4_X772_Y589,white_painted_commercial_roof_n4,polygon,impervious,roof,paint,white,na,roof,PAINTED_ROOF,34.432173,-119.86845,2011_07_19,2130,7_5m,AVIRIS_r21,na,5553.85
white_painted_commercial_roof_n4_X771_Y590,white_painted_commercial_roof_n4,polygon,impervious,roof,paint,white,na,roof,PAINTED_ROOF,34.432108,-119.86853,2011_07_19,2130,7_5m,AVIRIS_r21,na,5554.15
superconductor_commercial_roof_n5_X1377_Y570,superconductor_commercial_roof_n5,polygon,impervious,roof,paint,white,unknown,roof,PAINTED_ROOF,34.432183,-119.81909,2011_07_19,2130,7_5m,AVIRIS_r21,na,5585.78
white_painted_commercial_roof_n5_X2699_Y99,white_painted_commercial_roof_n5,polygon,impervious,roof,paint,white,na,roof,PAINTED_ROOF,34.420807,-119.6886,2011_07_19,2117,7_5m,AVIRIS_r20,na,5588.97
sears_commercial_roof_n6_X2236_Y476,sears_commercial_roof_n6,polygon,impervious,roof,paint,white,unknown,roof,PAINTED_ROOF,34.436687,-119.74883,2011_07_19,2130,7_5m,AVIRIS_r21,na,5613.76
white_painted_commercial_roof_n2_X849_Y603,white_painted_commercial_roof_n2,polygon,impervious,roof,paint,white,na,roof,PAINTED_ROOF,34.431067,-119.86221,2011_07_19,2130,7_5m,AVIRIS_r21,na,5624.08
white_painted_commercial_roof_n2_X850_Y605,white_painted_commercial_roof_n2,polygon,impervious,roof,paint,white,na,roof,PAINTED_ROOF,34.43093,-119.86213,2011_07_19,2130,7_5m,AVIRIS_r21,na,5630.09
sears_commercial_roof_n6_X2233_Y474,sears_commercial_roof_n6,polygon,impervious,roof,paint,white,unknown,roof,PAINTED_ROOF,34.436829,-119.74907,2011_07_19,2130,7_5m,AVIRIS_r21,na,5650.66
white_painted_commercial_roof_n2_X852_Y606,white_painted_commercial_roof_n2,polygon,impervious,roof,paint,white,na,roof,PAINTED_ROOF,34.430858,-119.86197,2011_07_19,2130,7_5m,AVIRIS_r21,na,5695
sears_commercial_roof_n6_X2235_Y477,sears_commercial_roof_n6,polygon,impervious,roof,paint,white,unknown,roof,PAINTED_ROOF,34.436622,-119.74892,2011_07_19,2130,7_5m,AVIRIS_r21,na,5696.42
superconductor_commercial_roof_n5_X1377_Y571,superconductor_commercial_roof_n5,polygon,impervious,roof,paint,white,unknown,roof,PAINTED_ROOF,34.432115,-119.81909,2011_07_19,2130,7_5m,AVIRIS_r21,na,5699.55
white_painted_commercial_roof_n2_X853_Y604,white_painted_commercial_roof_n2,polygon,impervious,roof,paint,white,na,roof,PAINTED_ROOF,34.430991,-119.86188,2011_07_19,2130,7_5m,AVIRIS_r21,na,5723.18
superconductor_commercial_roof_n5_X1375_Y571,superconductor_commercial_roof_n5,polygon,impervious,roof,paint,white,unknown,roof,PAINTED_ROOF,34.432119,-119.81925,2011_07_19,2130,7_5m,AVIRIS_r21,na,5741.21
sears_commercial_roof_n6_X2234_Y474,sears_commercial_roof_n6,polygon,impervious,roof,paint,white,unknown,roof,PAINTED_ROOF,34.436827,-119.74899,2011_07_19,2130,7_5m,AVIRIS_r21,na,5748.75
superconductor_commercial_roof_n5_X1376_Y571,superconductor_commercial_roof_n5,polygon,impervious,roof,paint,white,unknown,roof,PAINTED_ROOF,34.432117,-119.81917,2011_07_19,2130,7_5m,AVIRIS_r21,na,5750.29
white_painted_commercial_roof_n2_X851_Y604,white_painted_commercial_roof_n2,polygon,impervious,roof,paint,white,na,roof,PAINTED_ROOF,34.430995,-119.86204,2011_07_19,2130,7_5m,AVIRIS_r21,na,5753.15
white_painted_commercial_roof_n2_X848_Y606,white_painted_commercial_roof_n2,polygon,impervious,roof,paint,white,na,roof,PAINTED_ROOF,34.430866,-119.8623,2011_07_19,2130,7_5m,AVIRIS_r21,na,5764.12
sears_commercial_roof_n6_X2233_Y478,sears_commercial_roof_n6,polygon,impervious,roof,paint,white,unknown,roof,PAINTED_ROOF,34.436559,-119.74908,2011_07_19,2130,7_5m,AVIRIS_r21,na,5773.95
superconductor_commercial_roof_n5_X1374_Y570,superconductor_commercial_roof_n5,polygon,impervious,roof,paint,white,unknown,roof,PAINTED_ROOF,34.432189,-119.81933,2011_07_19,2130,7_5m,AVIRIS_r21,na,5777.54
sears_commercial_roof_n6_X2236_Y475,sears_commercial_roof_n6,polygon,impervious,roof,paint,white,unknown,roof,PAINTED_ROOF,34.436755,-119.74883,2011_07_19,2130,7_5m,AVIRIS_r21,na,5785.53
white_painted_commercial_roof_n2_X851_Y602,white_painted_commercial_roof_n2,polygon,impervious,roof,paint,white,na,roof,PAINTED_ROOF,34.43113,-119.86204,2011_07_19,2130,7_5m,AVIRIS_r21,na,5794.55
vtmgyg.002-,Pembroke_Culdesac,polygon,pervious,GV,tree,evergreen,frond,EFT,PALM,34.4483,-119.8191,2001_05_30,19,field,asd,none,2610.66
vtmgyg.004-,Pembroke_Culdesac,polygon,pervious,GV,tree,evergreen,frond,EFT,PALM,34.4483,-119.8191,2001_05_30,19,field,asd,none,2714.85
vtmgyg.005-,Pembroke_Culdesac,polygon,pervious,GV,tree,evergreen,frond,EFT,PALM,34.4483,-119.8191,2001_05_30,19,field,asd,none,2929.92
vtmgyg.003-,Pembroke_Culdesac,polygon,pervious,GV,tree,evergreen,frond,EFT,PALM,34.4483,-119.8191,2001_05_30,19,field,asd,none,3349.47
vtmgyg.001-,Pembroke_Culdesac,polygon,pervious,GV,tree,evergreen,frond,EFT,PALM,34.4483,-119.8191,2001_05_30,19,field,asd,none,3471.65
vtmgyg.006-,Pembroke_Culdesac,polygon,pervious,GV,tree,evergreen,frond,EFT,PALM,34.4483,-119.8191,2001_05_30,19,field,asd,none,3526.14
PEAM_F01_X1566_Y110,PEAM_F01,polygon,pervious,GV,tree,evergreen,broadleaf,EBT,PEAM,34.470859,-119.80391,2011_07_7365,2143,7_5m,AVIRIS_r22,na,1049
PEAM_I04_X660_Y408,PEAM_I04,polygon,pervious,GV,tree,evergreen,broadleaf,EBT,PEAM,34.444631,-119.87712,2011_07_19,2130,7_5m,AVIRIS_r21,na,1239.26
PEAM_F03_X1496_Y220,PEAM_F03,polygon,pervious,GV,tree,evergreen,broadleaf,EBT,PEAM,34.463579,-119.8099,2011_07_8713,2143,7_5m,AVIRIS_r22,na,1279.88
PEAM_F02_X1506_Y155,PEAM_F02,polygon,pervious,GV,tree,evergreen,broadleaf,EBT,PEAM,34.467948,-119.80891,2011_07_7622,2143,7_5m,AVIRIS_r22,na,1327.44
PEAM_I04_X665_Y410,PEAM_I04,polygon,pervious,GV,tree,evergreen,broadleaf,EBT,PEAM,34.444486,-119.87672,2011_07_19,2130,7_5m,AVIRIS_r21,na,1342.01
PEAM_F03_X1502_Y179,PEAM_F03,polygon,pervious,GV,tree,evergreen,broadleaf,EBT,PEAM,34.466335,-119.8093,2011_07_7964,2143,7_5m,AVIRIS_r22,na,1360.68
PEAM_F03_X1503_Y187,PEAM_F03,polygon,pervious,GV,tree,evergreen,broadleaf,EBT,PEAM,34.465793,-119.80924,2011_07_8114,2143,7_5m,AVIRIS_r22,na,1368.16
PEAM_F01_X1575_Y109,PEAM_F01,polygon,pervious,GV,tree,evergreen,broadleaf,EBT,PEAM,34.470907,-119.80317,2011_07_7360,2143,7_5m,AVIRIS_r22,na,1378.44
PEAM_I04_X662_Y409,PEAM_I04,polygon,pervious,GV,tree,evergreen,broadleaf,EBT,PEAM,34.444559,-119.87696,2011_07_19,2130,7_5m,AVIRIS_r21,na,1419.77
PEAM_F02_X1498_Y156,PEAM_F02,polygon,pervious,GV,tree,evergreen,broadleaf,EBT,PEAM,34.467897,-119.80957,2011_07_7632,2143,7_5m,AVIRIS_r22,na,1438.07
PEAM_F03_X1517_Y186,PEAM_F03,polygon,pervious,GV,tree,evergreen,broadleaf,EBT,PEAM,34.465831,-119.8081,2011_07_8104,2143,7_5m,AVIRIS_r22,na,1445.99
PEAM_I06_X626_Y346,PEAM_I06,polygon,pervious,GV,tree,evergreen,broadleaf,EBT,PEAM,34.448889,-119.87974,2011_07_19,2130,7_5m,AVIRIS_r21,na,1455.43
PEAM_I08_X682_Y326,PEAM_I08,polygon,pervious,GV,tree,evergreen,broadleaf,EBT,PEAM,34.458136,-119.87654,2011_07_5484,2143,7_5m,AVIRIS_r22,na,1476.07
PEAM_I03_X700_Y436,PEAM_I03,polygon,pervious,GV,tree,evergreen,broadleaf,EBT,PEAM,34.442657,-119.87393,2011_07_19,2130,7_5m,AVIRIS_r21,na,1502.09
PEAM_F03_X1501_Y191,PEAM_F03,polygon,pervious,GV,tree,evergreen,broadleaf,EBT,PEAM,34.465527,-119.80941,2011_07_8198,2143,7_5m,AVIRIS_r22,na,1513.43
PEAM_I07_X651_Y368,PEAM_I07,polygon,pervious,GV,tree,evergreen,broadleaf,EBT,PEAM,34.447362,-119.87816,2011_07_19,2130,7_5m,AVIRIS_r21,na,1515.08
PEAM_I01_X696_Y411,PEAM_I01,polygon,pervious,GV,tree,evergreen,broadleaf,EBT,PEAM,34.444353,-119.87419,2011_07_19,2130,7_5m,AVIRIS_r21,na,1532.01
PEAM_I03_X701_Y440,PEAM_I03,polygon,pervious,GV,tree,evergreen,broadleaf,EBT,PEAM,34.442385,-119.87386,2011_07_19,2130,7_5m,AVIRIS_r21,na,1532.78
PEAM_F02_X1505_Y164,PEAM_F02,polygon,pervious,GV,tree,evergreen,broadleaf,EBT,PEAM,34.467342,-119.80902,2011_07_7781,2143,7_5m,AVIRIS_r22,na,1539.14
PEAM_I07_X651_Y372,PEAM_I07,polygon,pervious,GV,tree,evergreen,broadleaf,EBT,PEAM,34.447081,-119.87776,2011_07_19,2130,7_5m,AVIRIS_r21,na,1553.93
PEAM_I08_X665_Y334,PEAM_I08,polygon,pervious,GV,tree,evergreen,broadleaf,EBT,PEAM,34.457631,-119.87794,2011_07_5627,2143,7_5m,AVIRIS_r22,na,1557.3
PEAM_I03_X701_Y441,PEAM_I03,polygon,pervious,GV,tree,evergreen,broadleaf,EBT,PEAM,34.442317,-119.87386,2011_07_19,2130,7_5m,AVIRIS_r21,na,1580.53
PEAM_I03_X691_Y443,PEAM_I03,polygon,pervious,GV,tree,evergreen,broadleaf,EBT,PEAM,34.442203,-119.87468,2011_07_19,2130,7_5m,AVIRIS_r21,na,1585.98
PEAM_F03_X1485_Y95,PEAM_F03,polygon,pervious,GV,tree,evergreen,broadleaf,EBT,PEAM,34.464031,-119.80906,2011_07_19,2130,7_5m,AVIRIS_r21,na,1599.7
PEAM_I02_X700_Y431,PEAM_I02,polygon,pervious,GV,tree,evergreen,broadleaf,EBT,PEAM,34.442994,-119.87392,2011_07_19,2130,7_5m,AVIRIS_r21,na,1612.04
PEAM_I07_X649_Y373,PEAM_I07,polygon,pervious,GV,tree,evergreen,broadleaf,EBT,PEAM,34.447016,-119.87785,2011_07_19,2130,7_5m,AVIRIS_r21,na,1613.06
PEAM_F02_X1508_Y159,PEAM_F02,polygon,pervious,GV,tree,evergreen,broadleaf,EBT,PEAM,34.467673,-119.80876,2011_07_7696,2143,7_5m,AVIRIS_r22,na,1626.29
PEAM_I16_X493_Y351,PEAM_I16,polygon,pervious,GV,tree,evergreen,broadleaf,EBT,PEAM,34.448828,-119.89059,2011_07_19,2130,7_5m,AVIRIS_r21,na,1628.42
PEAM_I12_X1054_Y348,PEAM_I12,polygon,pervious,GV,tree,evergreen,broadleaf,EBT,PEAM,34.455871,-119.84626,2011_07_7010,2143,7_5m,AVIRIS_r22,na,1638.18
PEAM_I08_X675_Y341,PEAM_I08,polygon,pervious,GV,tree,evergreen,broadleaf,EBT,PEAM,34.457138,-119.87714,2011_07_5751,2143,7_5m,AVIRIS_r22,na,1638.48
PEAM_I04_X676_Y415,PEAM_I04,polygon,pervious,GV,tree,evergreen,broadleaf,EBT,PEAM,34.444125,-119.87583,2011_07_19,2130,7_5m,AVIRIS_r21,na,1639.05
PEAM_I05_X690_Y395,PEAM_I05,polygon,pervious,GV,tree,evergreen,broadleaf,EBT,PEAM,34.445447,-119.87464,2011_07_19,2130,7_5m,AVIRIS_r21,na,1639.41
PEAM_I12_X1057_Y346,PEAM_I12,polygon,pervious,GV,tree,evergreen,broadleaf,EBT,PEAM,34.456,-119.84601,2011_07_6983,2143,7_5m,AVIRIS_r22,na,1646.99
PEAM_I07_X650_Y376,PEAM_I07,polygon,pervious,GV,tree,evergreen,broadleaf,EBT,PEAM,34.446811,-119.87777,2011_07_19,2130,7_5m,AVIRIS_r21,na,1650.75
PEAM_F03_X1495_Y205,PEAM_F03,polygon,pervious,GV,tree,evergreen,broadleaf,EBT,PEAM,34.464594,-119.80994,2011_07_8466,2143,7_5m,AVIRIS_r22,na,1651.86
PEAM_I06_X633_Y348,PEAM_I06,polygon,pervious,GV,tree,evergreen,broadleaf,EBT,PEAM,34.44874,-119.87917,2011_07_19,2130,7_5m,AVIRIS_r21,na,1652.05
PEAM_F02_X1510_Y161,PEAM_F02,polygon,pervious,GV,tree,evergreen,broadleaf,EBT,PEAM,34.467534,-119.8086,2011_07_7733,2143,7_5m,AVIRIS_r22,na,1652.95
PEAM_F03_X1510_Y192,PEAM_F03,polygon,pervious,GV,tree,evergreen,broadleaf,EBT,PEAM,34.46544,-119.80868,2011_07_8227,2143,7_5m,AVIRIS_r22,na,1663.56
PEAM_I12_X1057_Y354,PEAM_I12,polygon,pervious,GV,tree,evergreen,broadleaf,EBT,PEAM,34.45546,-119.84603,2011_07_7107,2143,7_5m,AVIRIS_r22,na,1665.68
PEAM_F02_X1498_Y157,PEAM_F02,polygon,pervious,GV,tree,evergreen,broadleaf,EBT,PEAM,34.46783,-119.80957,2011_07_7650,2143,7_5m,AVIRIS_r22,na,1671.66
PEAM_I17_X464_Y335,PEAM_I17,polygon,pervious,GV,tree,evergreen,broadleaf,EBT,PEAM,34.449969,-119.89292,2011_07_19,2130,7_5m,AVIRIS_r21,na,1674.94
PEAM_I07_X650_Y375,PEAM_I07,polygon,pervious,GV,tree,evergreen,broadleaf,EBT,PEAM,34.446881,-119.87785,2011_07_19,2130,7_5m,AVIRIS_r21,na,1675.11
PEAM_I05_X687_Y392,PEAM_I05,polygon,pervious,GV,tree,evergreen,broadleaf,EBT,PEAM,34.445655,-119.87488,2011_07_19,2130,7_5m,AVIRIS_r21,na,1679.29
PEAM_I03_X696_Y440,PEAM_I03,polygon,pervious,GV,tree,evergreen,broadleaf,EBT,PEAM,34.442395,-119.87427,2011_07_19,2130,7_5m,AVIRIS_r21,na,1679.36
PEAM_I12_X1063_Y327,PEAM_I12,polygon,pervious,GV,tree,evergreen,broadleaf,EBT,PEAM,34.45727,-119.84547,2011_07_6692,2143,7_5m,AVIRIS_r22,na,1681
PEAM_I09_X839_Y334,PEAM_I09,polygon,pervious,GV,tree,evergreen,broadleaf,EBT,PEAM,34.457268,-119.86376,2011_07_6175,2143,7_5m,AVIRIS_r22,na,1681.49
PEAM_I01_X695_Y412,PEAM_I01,polygon,pervious,GV,tree,evergreen,broadleaf,EBT,PEAM,34.444288,-119.87428,2011_07_19,2130,7_5m,AVIRIS_r21,na,1688.17
PEAM_I06_X625_Y353,PEAM_I06,polygon,pervious,GV,tree,evergreen,broadleaf,EBT,PEAM,34.448419,-119.87984,2011_07_19,2130,7_5m,AVIRIS_r21,na,1690.93
PEAM_I02_X695_Y426,PEAM_I02,polygon,pervious,GV,tree,evergreen,broadleaf,EBT,PEAM,34.443343,-119.87431,2011_07_19,2130,7_5m,AVIRIS_r21,na,1696.36
PEAM_I07_X649_Y371,PEAM_I07,polygon,pervious,GV,tree,evergreen,broadleaf,EBT,PEAM,34.447153,-119.87792,2011_07_19,2130,7_5m,AVIRIS_r21,na,1699.94
PEAM_F02_X1512_Y168,PEAM_F02,polygon,pervious,GV,tree,evergreen,broadleaf,EBT,PEAM,34.467057,-119.80846,2011_07_7859,2143,7_5m,AVIRIS_r22,na,1704
